timestamp,date,region,magnitude,place,detail_url
2024-05-15T10:45:32.864000Z,2024-05-15,Alaska,3.2,"86 km ENE of Nikolski, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us7000mtqe
2024-05-15T11:16:35.168000Z,2024-05-15,Alaska,4.1,"44 km ENE of Susitna North, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak024693qfbl
2024-05-15T14:30:01.780000Z,2024-05-15,Alaska,2.6,"53 km SW of Nikolski, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000mz2h
2024-05-15T15:00:10.114000Z,2024-05-15,Alaska,2.8,"105 km SSW of Nikolski, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000n816
2024-05-15T16:45:29.266000Z,2024-05-15,Alaska,2.7,"67 km ENE of Ouzinkie, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak024696vu37
2024-05-15T16:58:28.356000Z,2024-05-15,Alaska,3.4,"19 km ESE of Denali National Park, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak024696ymjz
2024-05-15T17:08:54.369000Z,2024-05-15,Alaska,2.6,"35 km WSW of Nikolski, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000mz2r
2024-05-15T18:35:02.713000Z,2024-05-15,Alaska,3.1,"191 km SSE of King Cove, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000n819
2024-05-15T20:18:33.069000Z,2024-05-15,Alaska,2.7,"203 km SE of Chiniak, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000myuq
2024-05-15T21:08:23.078000Z,2024-05-15,Alaska,3.0,"36 km ESE of Pedro Bay, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak024699n2bh
2024-05-15T21:24:51.420000Z,2024-05-15,California,2.76,"13 km SSE of Progreso, B.C., MX",https://earthquake.usgs.gov/earthquakes/eventpage/ci40586559
2024-05-15T23:14:29.730000Z,2024-05-15,Alaska,2.9,"188 km SSE of Unalaska, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000n817
2024-05-16T01:01:49.132000Z,2024-05-16,Alaska,3.3,"45 km W of Anchor Point, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0246al8apj
2024-05-16T01:02:12.670000Z,2024-05-16,Alaska,2.9,"119 km N of Ambler, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0246al8fn9
2024-05-16T05:18:34.636000Z,2024-05-16,Alaska,3.1,"185 km SSW of Akhiok, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0246anpnw9
2024-05-16T06:28:15.427000Z,2024-05-16,Alaska,3.0,"228 km SE of Chiniak, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000myx9
2024-05-16T07:39:57Z,2024-05-16,California,2.56,"3 km ESE of Prattville, CA",https://earthquake.usgs.gov/earthquakes/eventpage/nc75007436
2024-05-16T07:44:10.883000Z,2024-05-16,Alaska,3.0,"63 km N of Petersville, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0246ap2180
2024-05-16T14:19:03.730000Z,2024-05-16,California,2.58,"13 km N of Borrego Springs, CA",https://earthquake.usgs.gov/earthquakes/eventpage/ci40587079
2024-05-16T16:02:18.928000Z,2024-05-16,Alaska,2.6,"24 km WNW of Happy Valley, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0246au5y7y
2024-05-16T17:38:29.477000Z,2024-05-16,Alaska,3.2,"85 km S of Unalaska, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us7000mtw9
2024-05-16T18:43:37.662000Z,2024-05-16,Alaska,2.6,"33 km WSW of Mosquito Lake, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000mz1d
2024-05-17T02:01:52.733000Z,2024-05-17,Alaska,2.6,"47 km SE of Nikolski, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000n865
2024-05-17T03:03:45.050000Z,2024-05-17,California,2.67,"8 km NNW of The Geysers, CA",https://earthquake.usgs.gov/earthquakes/eventpage/nc75007961
2024-05-17T03:10:21.470000Z,2024-05-17,Alaska,2.5,"45 km S of Chignik, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0246ca0dr5
2024-05-17T03:57:00.285000Z,2024-05-17,Alaska,2.6,"115 km S of False Pass, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000n867
2024-05-17T04:45:51.119000Z,2024-05-17,California,2.6,"27 km NNW of Gabbs, Nevada",https://earthquake.usgs.gov/earthquakes/eventpage/nn00877765
2024-05-17T07:18:43.724000Z,2024-05-17,Alaska,3.2,"42 km WSW of Tyonek, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0246ccfvku
2024-05-17T15:03:34.197000Z,2024-05-17,Alaska,4.2,"37 km WNW of False Pass, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000mz7b
2024-05-17T20:07:25.970000Z,2024-05-17,Alaska,2.8,"46 km ESE of Pedro Bay, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0246ck4471
2024-05-18T07:08:36.070000Z,2024-05-18,California,2.75,"6 km SW of Home Garden, CA",https://earthquake.usgs.gov/earthquakes/eventpage/nc75008576
2024-05-18T08:29:18.110000Z,2024-05-18,California,2.7,"6 km S of Brawley, CA",https://earthquake.usgs.gov/earthquakes/eventpage/ci40589255
2024-05-18T08:45:50.666000Z,2024-05-18,Alaska,2.6,"34 km ESE of Skwentna, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0246e0qgkw
2024-05-18T09:18:35.240000Z,2024-05-18,California,2.95,"6 km S of Brawley, CA",https://earthquake.usgs.gov/earthquakes/eventpage/ci40589359
2024-05-18T09:36:37.330000Z,2024-05-18,California,3.71,"5 km S of Brawley, CA",https://earthquake.usgs.gov/earthquakes/eventpage/ci40589407
2024-05-18T10:17:33.150000Z,2024-05-18,California,2.76,"6 km S of Brawley, CA",https://earthquake.usgs.gov/earthquakes/eventpage/ci40589495
2024-05-18T11:16:27.900000Z,2024-05-18,California,2.77,"6 km S of Brawley, CA",https://earthquake.usgs.gov/earthquakes/eventpage/ci40589591
2024-05-18T12:38:00.260000Z,2024-05-18,California,3.56,"5 km S of Brawley, CA",https://earthquake.usgs.gov/earthquakes/eventpage/ci40589719
2024-05-18T12:38:35.820000Z,2024-05-18,California,2.9,"6 km S of Brawley, CA",https://earthquake.usgs.gov/earthquakes/eventpage/ci40589727
2024-05-18T12:38:48.830000Z,2024-05-18,California,2.81,"5 km S of Brawley, CA",https://earthquake.usgs.gov/earthquakes/eventpage/ci37657244
2024-05-18T12:41:52.820000Z,2024-05-18,California,3.5,"5 km S of Brawley, CA",https://earthquake.usgs.gov/earthquakes/eventpage/ci40589751
2024-05-18T14:44:01.460000Z,2024-05-18,California,2.59,"5 km S of Brawley, CA",https://earthquake.usgs.gov/earthquakes/eventpage/ci40590127
2024-05-18T15:52:13.820000Z,2024-05-18,California,3.69,"5 km S of Brawley, CA",https://earthquake.usgs.gov/earthquakes/eventpage/ci40590231
2024-05-18T16:02:19.320000Z,2024-05-18,California,2.83,"6 km S of Brawley, CA",https://earthquake.usgs.gov/earthquakes/eventpage/ci40590279
2024-05-18T16:30:18.050000Z,2024-05-18,California,3.53,"5 km S of Brawley, CA",https://earthquake.usgs.gov/earthquakes/eventpage/ci40590383
2024-05-18T18:35:20.068000Z,2024-05-18,Alaska,2.7,"56 km WNW of Nanwalek, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0246e6ml52
2024-05-18T18:58:56.760000Z,2024-05-18,California,2.9,"6 km S of Brawley, CA",https://earthquake.usgs.gov/earthquakes/eventpage/ci40590711
2024-05-18T19:17:22.800000Z,2024-05-18,California,3.83,"6 km SSW of Brawley, CA",https://earthquake.usgs.gov/earthquakes/eventpage/ci40590759
2024-05-18T19:46:17.170000Z,2024-05-18,California,3.43,"6 km SSW of Brawley, CA",https://earthquake.usgs.gov/earthquakes/eventpage/ci40590799
2024-05-18T21:23:17.750000Z,2024-05-18,California,2.99,"7 km S of Brawley, CA",https://earthquake.usgs.gov/earthquakes/eventpage/ci40590943
2024-05-18T21:28:55.604000Z,2024-05-18,Alaska,2.5,"69 km WSW of Akhiok, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0246e8dgoo
2024-05-18T22:58:19.320000Z,2024-05-18,California,3.47,"6 km S of Brawley, CA",https://earthquake.usgs.gov/earthquakes/eventpage/ci40591047
2024-05-18T23:05:05.150000Z,2024-05-18,California,3.93,"5 km SSW of Brawley, CA",https://earthquake.usgs.gov/earthquakes/eventpage/ci40591055
2024-05-18T23:05:31.310000Z,2024-05-18,California,3.38,"6 km SSW of Brawley, CA",https://earthquake.usgs.gov/earthquakes/eventpage/ci40591063
2024-05-18T23:06:21.530000Z,2024-05-18,California,2.94,"6 km S of Brawley, CA",https://earthquake.usgs.gov/earthquakes/eventpage/ci40591071
2024-05-18T23:06:33.920000Z,2024-05-18,California,2.91,"5 km SSW of Brawley, CA",https://earthquake.usgs.gov/earthquakes/eventpage/ci40591079
2024-05-18T23:13:26.920000Z,2024-05-18,California,3.71,"5 km S of Brawley, CA",https://earthquake.usgs.gov/earthquakes/eventpage/ci40591087
2024-05-18T23:24:09.920000Z,2024-05-18,California,3.29,"6 km S of Brawley, CA",https://earthquake.usgs.gov/earthquakes/eventpage/ci40591119
2024-05-18T23:27:44.376000Z,2024-05-18,Alaska,4.4,"117 km E of Nikolski, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000mzjn
2024-05-18T23:33:25.210000Z,2024-05-18,California,2.62,"7 km S of Brawley, CA",https://earthquake.usgs.gov/earthquakes/eventpage/ci40591159
2024-05-18T23:39:41.430000Z,2024-05-18,California,2.75,"11 km WSW of Lincoln, CA",https://earthquake.usgs.gov/earthquakes/eventpage/nc75008906
2024-05-19T00:03:36.700000Z,2024-05-19,California,2.58,"5 km S of Brawley, CA",https://earthquake.usgs.gov/earthquakes/eventpage/ci40591231
2024-05-19T01:49:11.933000Z,2024-05-19,Alaska,3.1,"142 km SE of Akutan, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000mzkr
2024-05-19T02:35:36.045000Z,2024-05-19,Alaska,3.1,"60 km ESE of Mud Bay, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0246fkn14u
2024-05-19T02:35:36.617000Z,2024-05-19,Alaska,3.1,"59 km N of Juneau, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000mzkg
2024-05-19T03:46:45.140000Z,2024-05-19,California,2.77,"17 km SSE of Mammoth Lakes, CA",https://earthquake.usgs.gov/earthquakes/eventpage/nc75009056
2024-05-19T09:08:51.447000Z,2024-05-19,Alaska,2.9,"28 km ESE of Teller, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0246fonbax
2024-05-19T11:14:43.380000Z,2024-05-19,California,2.57,"20 km ESE of Little Lake, CA",https://earthquake.usgs.gov/earthquakes/eventpage/ci40592095
2024-05-19T11:55:37.690000Z,2024-05-19,California,2.61,"6 km S of Brawley, CA",https://earthquake.usgs.gov/earthquakes/eventpage/ci40592183
2024-05-19T15:27:34.933000Z,2024-05-19,Alaska,2.8,"56 km S of Diomede, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0246fsby8l
2024-05-19T15:27:45.234000Z,2024-05-19,Alaska,2.5,"46 km SSE of Akutan, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000n8h6
2024-05-19T16:49:04.394000Z,2024-05-19,Alaska,2.5,"90 km NE of Lime Village, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0246ft217o
2024-05-19T17:10:35.264000Z,2024-05-19,Alaska,2.5,"99 km SSW of Nikolski, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000n8h8
2024-05-19T17:23:35.760000Z,2024-05-19,California,3.27,"14 km ENE of Ridgecrest, CA",https://earthquake.usgs.gov/earthquakes/eventpage/ci40592599
2024-05-19T20:59:15.560000Z,2024-05-19,California,2.79,"5 km SSE of Brawley, CA",https://earthquake.usgs.gov/earthquakes/eventpage/ci40592799
2024-05-19T23:59:40.556000Z,2024-05-19,Alaska,2.5,"118 km S of McCarthy, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0246fxaagc
2024-05-20T01:10:25.727000Z,2024-05-20,Alaska,2.8,"56 km SW of Nikolski, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000mzwn
2024-05-20T02:06:03.247000Z,2024-05-20,Alaska,2.9,"40 km ESE of Pope-Vannoy Landing, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0246h803bx
2024-05-20T08:41:24.528000Z,2024-05-20,Alaska,3.6,"114 km SSE of Sand Point, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000mzs9
2024-05-20T08:43:27.690000Z,2024-05-20,California,2.86,"7 km S of Brawley, CA",https://earthquake.usgs.gov/earthquakes/eventpage/ci40593359
2024-05-20T09:18:48.599000Z,2024-05-20,Alaska,2.7,"58 km N of Solomon, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0246hc8spn
2024-05-20T09:24:37.778000Z,2024-05-20,Alaska,2.6,"128 km SSE of Sand Point, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000mztd
2024-05-20T09:57:41.644000Z,2024-05-20,Alaska,3.6,"112 km ENE of Chignik, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0246hch51e
2024-05-20T12:17:36.030000Z,2024-05-20,California,4.05,"17 km SE of Ocotillo Wells, CA",https://earthquake.usgs.gov/earthquakes/eventpage/ci40593503
2024-05-20T14:18:19.413000Z,2024-05-20,Alaska,2.7,"256 km SSE of Akhiok, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000n8rh
2024-05-20T15:30:35.187000Z,2024-05-20,Alaska,3.8,"125 km W of Inuvik, Canada",https://earthquake.usgs.gov/earthquakes/eventpage/ak0246hfvypi
2024-05-20T19:21:40.768000Z,2024-05-20,Alaska,3.4,"36 km NE of Yakutat, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0246hi7rb8
2024-05-20T19:42:13.514000Z,2024-05-20,Alaska,2.5,"107 km WSW of Inuvik, Canada",https://earthquake.usgs.gov/earthquakes/eventpage/ak0246hic78n
2024-05-20T19:45:32.674000Z,2024-05-20,Alaska,2.6,"27 km NE of Yakutat, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0246hicvse
2024-05-20T22:37:36.186000Z,2024-05-20,Alaska,2.5,"14 km WSW of Nenana, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0246hk3h87
2024-05-20T23:24:49.355000Z,2024-05-20,Alaska,3.0,"74 km SE of Ugashik, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0246hkm5gu
2024-05-21T02:30:42.857000Z,2024-05-21,Alaska,4.5,"206 km SE of Chenega, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000mzy9
2024-05-21T02:56:37.564000Z,2024-05-21,Alaska,3.1,"63 km SSE of King Cove, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000n858
2024-05-21T07:38:28.210000Z,2024-05-21,Alaska,2.7,"105 km ESE of Akutan, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000n859
2024-05-21T12:49:10.704000Z,2024-05-21,Alaska,3.2,"89 km SSE of Akutan, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000n8qi
2024-05-21T13:26:13.725000Z,2024-05-21,Alaska,2.9,"84 km SSE of Akutan, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000n8qj
2024-05-21T13:29:29.107000Z,2024-05-21,Alaska,2.7,"87 km ESE of Red Dog Mine, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0246j286zp
2024-05-21T13:59:27.834000Z,2024-05-21,Alaska,2.7,"99 km SSW of False Pass, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000n8qk
2024-05-21T17:20:46.610000Z,2024-05-21,California,2.93,"22 km N of Searles Valley, CA",https://earthquake.usgs.gov/earthquakes/eventpage/ci40594887
2024-05-21T19:26:56.997000Z,2024-05-21,Alaska,2.7,"34 km WNW of Ninilchik, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0246j5s7l2
2024-05-21T23:22:09.262000Z,2024-05-21,Alaska,2.5,"110 km SSW of Unalaska, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000n8qt
2024-05-22T15:37:44.397000Z,2024-05-22,Alaska,2.6,"16 km W of Cold Bay, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000n8zp
2024-05-22T17:16:41.444000Z,2024-05-22,Alaska,2.6,"62 km SE of Denali National Park, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0246ks2ikn
2024-05-22T22:29:43.725000Z,2024-05-22,Alaska,3.5,"249 km ESE of Chiniak, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000n0ch
2024-05-22T22:34:01.705000Z,2024-05-22,Alaska,2.8,"74 km SE of Pedro Bay, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0246kv5gb4
2024-05-22T22:59:34.310000Z,2024-05-22,California,2.61,"18 km SSE of Mammoth Lakes, CA",https://earthquake.usgs.gov/earthquakes/eventpage/nc75010756
2024-05-23T01:54:39.826000Z,2024-05-23,Alaska,2.8,"53 km ESE of King Salmon, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0246m6b2ex
2024-05-23T01:56:39.299000Z,2024-05-23,Alaska,2.7,"183 km SE of Chignik, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0246m6bj43
2024-05-23T03:38:58.151000Z,2024-05-23,Alaska,2.9,"245 km S of False Pass, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000n9l4
2024-05-23T06:38:13.794000Z,2024-05-23,Alaska,2.5,"76 km ESE of Egegik, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0246m96qzs
2024-05-23T08:04:52.138000Z,2024-05-23,Alaska,2.8,"12 km NW of Chignik Lake, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0246ma6esa
2024-05-23T10:38:23.535000Z,2024-05-23,Alaska,4.3,"138 km SE of Akutan, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000n0e5
2024-05-23T10:58:43.562000Z,2024-05-23,Alaska,2.8,"41 km ENE of Susitna North, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0246mbou1w
2024-05-23T12:52:14.456000Z,2024-05-23,Alaska,2.7,"139 km SSE of Akutan, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000n0ki
2024-05-23T13:08:17.570000Z,2024-05-23,California,2.95,"22 km ENE of San Lucas, CA",https://earthquake.usgs.gov/earthquakes/eventpage/nc75010981
2024-05-23T16:07:34.765000Z,2024-05-23,Alaska,2.5,"102 km E of Akutan, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000n9q9
2024-05-23T16:44:14.866000Z,2024-05-23,Alaska,2.9,"85 km ESE of Egegik, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0246mf6de3
2024-05-23T17:36:01.300000Z,2024-05-23,Alaska,3.4,"13 km NNW of Glacier View, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0246mfq26q
2024-05-23T18:45:57.496000Z,2024-05-23,Alaska,2.8,"132 km SSE of False Pass, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000n9rm
2024-05-23T19:04:44.043000Z,2024-05-23,Alaska,4.1,"109 km WSW of Inuvik, Canada",https://earthquake.usgs.gov/earthquakes/eventpage/us6000n0jb
2024-05-23T20:25:44.238000Z,2024-05-23,Alaska,3.2,"110 km WSW of Inuvik, Canada",https://earthquake.usgs.gov/earthquakes/eventpage/ak0246mhg3te
2024-05-23T20:36:31.830000Z,2024-05-23,California,2.54,"4 km SW of Antioch, CA",https://earthquake.usgs.gov/earthquakes/eventpage/nc75011216
2024-05-24T04:29:53.135000Z,2024-05-24,Alaska,2.8,"87 km SSE of Nikolski, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000n9pk
2024-05-24T07:16:43.619000Z,2024-05-24,Alaska,4.5,"142 km S of False Pass, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000n0nc
2024-05-24T11:22:16.526000Z,2024-05-24,Alaska,3.0,"91 km SSW of Nikolski, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us6000n9pl
2024-05-24T11:29:40.360000Z,2024-05-24,California,2.67,"8 km SW of Mariposa, CA",https://earthquake.usgs.gov/earthquakes/eventpage/nc75011626
2024-05-25T01:41:04.637000Z,2024-05-25,Alaska,2.5,"51 km S of False Pass, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us7000mxfy
2024-05-25T03:21:59.449000Z,2024-05-25,Alaska,2.6,"30 km SSE of Kivalina, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0246pidljc
2024-05-25T07:27:48.686000Z,2024-05-25,California,2.7,"47 km SSW of Rachel, Nevada",https://earthquake.usgs.gov/earthquakes/eventpage/nn00878132
2024-05-25T08:29:00.133000Z,2024-05-25,Alaska,2.8,"260 km SE of Perryville, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0246plecpp
2024-05-25T09:58:29.935000Z,2024-05-25,Alaska,2.9,"92 km SE of Unalaska, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us7000mxfs
2024-05-25T11:17:57.551000Z,2024-05-25,Alaska,2.8,"125 km ESE of Nikolski, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us7000mxfv
2024-05-25T14:24:37.642000Z,2024-05-25,Alaska,2.9,"42 km E of Anderson, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0246poxynb
2024-05-25T19:14:55.297000Z,2024-05-25,Alaska,2.6,"113 km SSE of Sand Point, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us7000mxnc
2024-05-25T23:09:48.643000Z,2024-05-25,Alaska,3.1,"74 km SE of King Cove, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us7000mxn5
2024-05-25T23:28:39.765000Z,2024-05-25,Alaska,2.5,"79 km SE of King Cove, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us7000mxn7
2024-05-26T02:46:05.269000Z,2024-05-26,Alaska,2.5,"46 km ENE of Pedro Bay, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0246r5gr2w
2024-05-26T06:20:53.440000Z,2024-05-26,California,2.55,"7 km WNW of Cobb, CA",https://earthquake.usgs.gov/earthquakes/eventpage/nc75012251
2024-05-26T06:33:10.793000Z,2024-05-26,Alaska,3.1,"67 km SW of Nanwalek, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0246r7rpmj
2024-05-26T12:14:04.534000Z,2024-05-26,Alaska,2.8,"218 km SE of Chiniak, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us7000mxap
2024-05-26T14:12:13.962000Z,2024-05-26,Alaska,2.5,"72 km SE of King Cove, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us7000mxai
2024-05-26T14:15:09.228000Z,2024-05-26,Alaska,2.5,"75 km SE of King Cove, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us7000mxaj
2024-05-26T20:24:25.146000Z,2024-05-26,Alaska,2.6,"58 km N of Petersville, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0246rg1vtx
2024-05-27T00:10:09.289000Z,2024-05-27,Alaska,3.9,"203 km SE of Perryville, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0246srlini
2024-05-27T00:12:36.519000Z,2024-05-27,Alaska,4.6,"205 km SE of Perryville, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0246srm0bs
2024-05-27T00:15:49.283000Z,2024-05-27,Alaska,3.3,"198 km SE of Perryville, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0246srmp6j
2024-05-27T00:19:54.524000Z,2024-05-27,Alaska,3.2,"204 km SE of Perryville, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0246srnjwi
2024-05-27T00:22:05.036000Z,2024-05-27,Alaska,3.3,"214 km SE of Perryville, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0246sro37a
2024-05-27T00:24:23.223000Z,2024-05-27,Alaska,3.8,"209 km SE of Perryville, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0246srojx8
2024-05-27T00:25:51.538000Z,2024-05-27,Alaska,3.7,"203 km SE of Perryville, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0246srotu5
2024-05-27T00:56:47.949000Z,2024-05-27,Alaska,2.9,"214 km SE of Perryville, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0246srvgzl
2024-05-27T01:54:47.397000Z,2024-05-27,Alaska,3.0,"208 km SE of Perryville, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0246ssgh0v
2024-05-27T02:22:10.705000Z,2024-05-27,Alaska,2.7,"58 km SE of Unalaska, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us7000mxiq
2024-05-27T03:52:30.977000Z,2024-05-27,Alaska,3.4,"53 km WNW of Cantwell, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0246stmvho
2024-05-27T04:06:47.589000Z,2024-05-27,Alaska,2.8,"44 km SSW of Nikolski, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us7000mxir
2024-05-27T04:41:23.341000Z,2024-05-27,Alaska,3.8,"205 km SE of Perryville, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0246su5xf9
2024-05-27T05:18:32.770000Z,2024-05-27,California,2.62,"6 km NNW of Glen Avon, CA",https://earthquake.usgs.gov/earthquakes/eventpage/ci40601991
2024-05-27T05:58:44.090000Z,2024-05-27,California,3.49,"6 km W of Borrego Springs, CA",https://earthquake.usgs.gov/earthquakes/eventpage/ci40602055
2024-05-27T13:58:38.418000Z,2024-05-27,Alaska,2.6,"99 km SSE of Sand Point, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us7000myqt
2024-05-27T14:03:17.600000Z,2024-05-27,California,3.57,"3 km NE of Almanor, CA",https://earthquake.usgs.gov/earthquakes/eventpage/nc75012616
2024-05-27T14:19:44.130000Z,2024-05-27,Alaska,3.1,"200 km SE of Perryville, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0246szzl8e
2024-05-27T14:39:27.726000Z,2024-05-27,Alaska,2.9,"52 km WNW of Cantwell, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0246t03ulf
2024-05-27T17:44:38.947000Z,2024-05-27,Alaska,2.9,"66 km SW of Pelican, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0246t1x8u4
2024-05-27T17:58:29.798000Z,2024-05-27,Alaska,3.1,"59 km W of Happy Valley, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0246t2084h
2024-05-27T18:02:15.348000Z,2024-05-27,Alaska,3.1,"202 km SE of Perryville, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0246t29nb7
2024-05-27T18:15:28.236000Z,2024-05-27,Alaska,3.0,"204 km SE of Perryville, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/ak0246t2cgoj
2024-05-27T18:38:54.307000Z,2024-05-27,Alaska,2.6,"192 km ESE of Nikolski, Alaska",https://earthquake.usgs.gov/earthquakes/eventpage/us7000myqr
